Frame,Lat,Lon,Altitude_m,Yaw_deg,Pitch_deg,Roll_deg
7554,28.7505405,77.1129573,8.5,121.31,-5.2,3.51
7555,28.7505405,77.1129573,8.5,121.31,-5.2,3.51
7556,28.7505405,77.1129573,8.5,121.31,-5.2,3.51
7557,28.750541,77.1129561,8.49,121.21,-11.11,1.4
7558,28.750541,77.1129561,8.49,121.21,-11.11,1.4
7559,28.750541,77.1129561,8.49,121.21,-11.11,1.4
7560,28.750541,77.1129561,8.49,121.21,-11.11,1.4
7561,28.750541,77.1129561,8.49,121.21,-11.11,1.4
7562,28.750541,77.1129561,8.49,121.21,-11.11,1.4
7563,28.750541,77.1129561,8.49,121.21,-11.11,1.4
7564,28.7505408,77.1129562,8.48,121.39,-8.54,-0.81
7565,28.7505408,77.1129562,8.48,121.39,-8.54,-0.81
7566,28.7505408,77.1129562,8.48,121.39,-8.54,-0.81
7567,28.7505408,77.1129562,8.48,121.39,-8.54,-0.81
7568,28.7505408,77.1129562,8.48,121.39,-8.54,-0.81
7569,28.7505408,77.1129562,8.48,121.39,-8.54,-0.81
7570,28.7505408,77.1129562,8.48,121.39,-8.54,-0.81
7571,28.7505408,77.1129562,8.48,121.39,-8.54,-0.81
7572,28.7505402,77.1129571,8.48,121.27,-3.34,-2.29
7573,28.7505402,77.1129571,8.48,121.27,-3.34,-2.29
7574,28.7505402,77.1129571,8.48,121.27,-3.34,-2.29
7575,28.7505402,77.1129571,8.48,121.27,-3.34,-2.29
7576,28.7505402,77.1129571,8.48,121.27,-3.34,-2.29
7577,28.7505402,77.1129571,8.48,121.27,-3.34,-2.29
7578,28.7505402,77.1129571,8.48,121.27,-3.34,-2.29
7579,28.7505397,77.1129584,8.48,120.71,3.35,-3.1
7580,28.7505397,77.1129584,8.48,120.71,3.35,-3.1
7581,28.7505397,77.1129584,8.48,120.71,3.35,-3.1
7582,28.7505397,77.1129584,8.48,120.71,3.35,-3.1
7583,28.7505397,77.1129584,8.48,120.71,3.35,-3.1
7584,28.7505397,77.1129584,8.48,120.71,3.35,-3.1
7585,28.7505397,77.1129584,8.48,120.71,3.35,-3.1
7586,28.7505395,77.1129596,8.49,120.58,2.49,-1.13
7587,28.7505395,77.1129596,8.49,120.58,2.49,-1.13
7588,28.7505395,77.1129596,8.49,120.58,2.49,-1.13
7589,28.7505395,77.1129596,8.49,120.58,2.49,-1.13
7590,28.7505395,77.1129596,8.49,120.58,2.49,-1.13
7591,28.7505395,77.1129596,8.49,120.58,2.49,-1.13
7592,28.7505395,77.1129596,8.49,120.58,2.49,-1.13
7593,28.7505395,77.1129596,8.49,120.58,2.49,-1.13
7594,28.7505396,77.1129607,8.49,120.65,0.52,1.24
7595,28.7505396,77.1129607,8.49,120.65,0.52,1.24
7596,28.7505396,77.1129607,8.49,120.65,0.52,1.24
7597,28.7505396,77.1129607,8.49,120.65,0.52,1.24
7598,28.7505396,77.1129607,8.49,120.65,0.52,1.24
7599,28.7505396,77.1129607,8.49,120.65,0.52,1.24
7600,28.7505396,77.1129607,8.49,120.65,0.52,1.24
7601,28.7505396,77.1129607,8.49,120.65,0.52,1.24
7602,28.7505397,77.1129614,8.5,120.85,2.5,1.88
7603,28.7505397,77.1129614,8.5,120.85,2.5,1.88
7604,28.7505397,77.1129614,8.5,120.85,2.5,1.88
7605,28.7505397,77.1129614,8.5,120.85,2.5,1.88
7606,28.7505397,77.1129614,8.5,120.85,2.5,1.88
7607,28.7505397,77.1129614,8.5,120.85,2.5,1.88
7608,28.7505397,77.1129614,8.5,120.85,2.5,1.88
7609,28.7505399,77.1129618,8.5,121.15,5.58,0.9
7610,28.7505399,77.1129618,8.5,121.15,5.58,0.9
7611,28.7505399,77.1129618,8.5,121.15,5.58,0.9
7612,28.7505399,77.1129618,8.5,121.15,5.58,0.9
7613,28.7505399,77.1129618,8.5,121.15,5.58,0.9
7614,28.7505399,77.1129618,8.5,121.15,5.58,0.9
7615,28.7505399,77.1129618,8.5,121.15,5.58,0.9
7616,28.7505402,77.1129616,8.49,121.3,4.46,1.18
7617,28.7505402,77.1129616,8.49,121.3,4.46,1.18
7618,28.7505402,77.1129616,8.49,121.3,4.46,1.18
7619,28.7505402,77.1129616,8.49,121.3,4.46,1.18
7620,28.7505402,77.1129616,8.49,121.3,4.46,1.18
7621,28.7505402,77.1129616,8.49,121.3,4.46,1.18
7622,28.7505402,77.1129616,8.49,121.3,4.46,1.18
7623,28.7505402,77.1129616,8.49,121.3,4.46,1.18
7624,28.7505406,77.112961,8.49,121.16,2.81,0.69
7625,28.7505406,77.112961,8.49,121.16,2.81,0.69
7626,28.7505406,77.112961,8.49,121.16,2.81,0.69
7627,28.7505406,77.112961,8.49,121.16,2.81,0.69
7628,28.7505406,77.112961,8.49,121.16,2.81,0.69
7629,28.7505406,77.112961,8.49,121.16,2.81,0.69
7630,28.7505406,77.112961,8.49,121.16,2.81,0.69
7631,28.7505411,77.1129601,8.49,120.97,0.49,0.21
7632,28.7505411,77.1129601,8.49,120.97,0.49,0.21
7633,28.7505411,77.1129601,8.49,120.97,0.49,0.21
7634,28.7505411,77.1129601,8.49,120.97,0.49,0.21
7635,28.7505411,77.1129601,8.49,120.97,0.49,0.21
7636,28.7505411,77.1129601,8.49,120.97,0.49,0.21
7637,28.7505411,77.1129601,8.49,120.97,0.49,0.21
7638,28.7505411,77.1129601,8.49,120.97,0.49,0.21
7639,28.7505415,77.1129593,8.48,120.75,-1.75,-0.49
7640,28.7505415,77.1129593,8.48,120.75,-1.75,-0.49
7641,28.7505415,77.1129593,8.48,120.75,-1.75,-0.49
7642,28.7505415,77.1129593,8.48,120.75,-1.75,-0.49
7643,28.7505415,77.1129593,8.48,120.75,-1.75,-0.49
7644,28.7505415,77.1129593,8.48,120.75,-1.75,-0.49
7645,28.7505415,77.1129593,8.48,120.75,-1.75,-0.49
7646,28.7505415,77.1129593,8.48,120.75,-1.75,-0.49
7647,28.7505419,77.1129587,8.48,120.64,-1.86,0.53
7648,28.7505419,77.1129587,8.48,120.64,-1.86,0.53
7649,28.7505419,77.1129587,8.48,120.64,-1.86,0.53
7650,28.7505419,77.1129587,8.48,120.64,-1.86,0.53
7651,28.7505419,77.1129587,8.48,120.64,-1.86,0.53
7652,28.7505419,77.1129587,8.48,120.64,-1.86,0.53
7653,28.7505419,77.1129587,8.48,120.64,-1.86,0.53
7654,28.750542,77.1129585,8.48,120.64,-3.72,0.67
7655,28.750542,77.1129585,8.48,120.64,-3.72,0.67
7656,28.750542,77.1129585,8.48,120.64,-3.72,0.67
7657,28.750542,77.1129585,8.48,120.64,-3.72,0.67
7658,28.750542,77.1129585,8.48,120.64,-3.72,0.67
7659,28.750542,77.1129585,8.48,120.64,-3.72,0.67
7660,28.750542,77.1129585,8.48,120.64,-3.72,0.67
7661,28.7505418,77.1129587,8.49,120.78,-6.18,-0.42
7662,28.7505418,77.1129587,8.49,120.78,-6.18,-0.42
7663,28.7505418,77.1129587,8.49,120.78,-6.18,-0.42
7664,28.7505418,77.1129587,8.49,120.78,-6.18,-0.42
7665,28.7505418,77.1129587,8.49,120.78,-6.18,-0.42
7666,28.7505418,77.1129587,8.49,120.78,-6.18,-0.42
7667,28.7505418,77.1129587,8.49,120.78,-6.18,-0.42
7668,28.7505418,77.1129587,8.49,120.78,-6.18,-0.42
7669,28.7505414,77.1129594,8.48,121.04,-5.06,-1.57
7670,28.7505414,77.1129594,8.48,121.04,-5.06,-1.57
7671,28.7505414,77.1129594,8.48,121.04,-5.06,-1.57
7672,28.7505414,77.1129594,8.48,121.04,-5.06,-1.57
7673,28.7505414,77.1129594,8.48,121.04,-5.06,-1.57
7674,28.7505414,77.1129594,8.48,121.04,-5.06,-1.57
7675,28.7505414,77.1129594,8.48,121.04,-5.06,-1.57
7676,28.7505409,77.1129607,8.47,121.24,-4.99,-1.46
7677,28.7505409,77.1129607,8.47,121.24,-4.99,-1.46
7678,28.7505409,77.1129607,8.47,121.24,-4.99,-1.46
7679,28.7505409,77.1129607,8.47,121.24,-4.99,-1.46
7680,28.7505409,77.1129607,8.47,121.24,-4.99,-1.46
7681,28.7505409,77.1129607,8.47,121.24,-4.99,-1.46
7682,28.7505409,77.1129607,8.47,121.24,-4.99,-1.46
7683,28.7505409,77.1129607,8.47,121.24,-4.99,-1.46
7684,28.7505401,77.1129626,8.47,121.53,-4.96,-0.47
7685,28.7505401,77.1129626,8.47,121.53,-4.96,-0.47
7686,28.7505401,77.1129626,8.47,121.53,-4.96,-0.47
7687,28.7505401,77.1129626,8.47,121.53,-4.96,-0.47
7688,28.7505401,77.1129626,8.47,121.53,-4.96,-0.47
7689,28.7505401,77.1129626,8.47,121.53,-4.96,-0.47
7690,28.7505401,77.1129626,8.47,121.53,-4.96,-0.47
7691,28.7505392,77.1129648,8.46,121.69,-1.32,1.3
7692,28.7505392,77.1129648,8.46,121.69,-1.32,1.3
7693,28.7505392,77.1129648,8.46,121.69,-1.32,1.3
7694,28.7505392,77.1129648,8.46,121.69,-1.32,1.3
7695,28.7505392,77.1129648,8.46,121.69,-1.32,1.3
7696,28.7505392,77.1129648,8.46,121.69,-1.32,1.3
7697,28.7505392,77.1129648,8.46,121.69,-1.32,1.3
7698,28.7505392,77.1129648,8.46,121.69,-1.32,1.3
7699,28.7505383,77.1129668,8.47,121.66,5.83,1.86
7700,28.7505383,77.1129668,8.47,121.66,5.83,1.86
7701,28.7505383,77.1129668,8.47,121.66,5.83,1.86
7702,28.7505383,77.1129668,8.47,121.66,5.83,1.86
7703,28.7505383,77.1129668,8.47,121.66,5.83,1.86
7704,28.7505383,77.1129668,8.47,121.66,5.83,1.86
7705,28.7505383,77.1129668,8.47,121.66,5.83,1.86
7706,28.7505375,77.1129681,8.47,121.42,6.39,0.5
7707,28.7505375,77.1129681,8.47,121.42,6.39,0.5
7708,28.7505375,77.1129681,8.47,121.42,6.39,0.5
7709,28.7505375,77.1129681,8.47,121.42,6.39,0.5
7710,28.7505375,77.1129681,8.47,121.42,6.39,0.5
7711,28.7505375,77.1129681,8.47,121.42,6.39,0.5
7712,28.7505375,77.1129681,8.47,121.42,6.39,0.5
7713,28.7505375,77.1129681,8.47,121.42,6.39,0.5
7714,28.7505369,77.1129686,8.49,121.1,4.75,-0.21
7715,28.7505369,77.1129686,8.49,121.1,4.75,-0.21
7716,28.7505369,77.1129686,8.49,121.1,4.75,-0.21
7717,28.7505369,77.1129686,8.49,121.1,4.75,-0.21
7718,28.7505369,77.1129686,8.49,121.1,4.75,-0.21
7719,28.7505369,77.1129686,8.49,121.1,4.75,-0.21
7720,28.7505369,77.1129686,8.49,121.1,4.75,-0.21
7721,28.7505367,77.1129686,8.5,120.92,2.49,-0.46
7722,28.7505367,77.1129686,8.5,120.92,2.49,-0.46
7723,28.7505367,77.1129686,8.5,120.92,2.49,-0.46
7724,28.7505367,77.1129686,8.5,120.92,2.49,-0.46
7725,28.7505367,77.1129686,8.5,120.92,2.49,-0.46
7726,28.7505367,77.1129686,8.5,120.92,2.49,-0.46
7727,28.7505367,77.1129686,8.5,120.92,2.49,-0.46
7728,28.7505367,77.1129686,8.5,120.92,2.49,-0.46
7729,28.7505367,77.1129684,8.5,120.91,-0.18,-0.14
7730,28.7505367,77.1129684,8.5,120.91,-0.18,-0.14
7731,28.7505367,77.1129684,8.5,120.91,-0.18,-0.14
7732,28.7505367,77.1129684,8.5,120.91,-0.18,-0.14
7733,28.7505367,77.1129684,8.5,120.91,-0.18,-0.14
7734,28.7505367,77.1129684,8.5,120.91,-0.18,-0.14
7735,28.7505367,77.1129684,8.5,120.91,-0.18,-0.14
7736,28.7505368,77.1129684,8.48,120.98,-0.84,0.37
7737,28.7505368,77.1129684,8.48,120.98,-0.84,0.37
7738,28.7505368,77.1129684,8.48,120.98,-0.84,0.37
7739,28.7505368,77.1129684,8.48,120.98,-0.84,0.37
7740,28.7505368,77.1129684,8.48,120.98,-0.84,0.37
7741,28.7505368,77.1129684,8.48,120.98,-0.84,0.37
7742,28.7505368,77.1129684,8.48,120.98,-0.84,0.37
7743,28.7505368,77.1129684,8.48,120.98,-0.84,0.37
7744,28.7505368,77.1129685,8.47,121.1,-1.06,0.76
7745,28.7505368,77.1129685,8.47,121.1,-1.06,0.76
7746,28.7505368,77.1129685,8.47,121.1,-1.06,0.76
7747,28.7505368,77.1129685,8.47,121.1,-1.06,0.76
7748,28.7505368,77.1129685,8.47,121.1,-1.06,0.76
7749,28.7505368,77.1129685,8.47,121.1,-1.06,0.76
7750,28.7505368,77.1129685,8.47,121.1,-1.06,0.76
7751,28.7505366,77.1129688,8.46,121.04,-2.69,-0.11
7752,28.7505366,77.1129688,8.46,121.04,-2.69,-0.11
7753,28.7505366,77.1129688,8.46,121.04,-2.69,-0.11
7754,28.7505366,77.1129688,8.46,121.04,-2.69,-0.11
7755,28.7505366,77.1129688,8.46,121.04,-2.69,-0.11
7756,28.7505366,77.1129688,8.46,121.04,-2.69,-0.11
7757,28.7505366,77.1129688,8.46,121.04,-2.69,-0.11
7758,28.7505366,77.1129688,8.46,121.04,-2.69,-0.11
7759,28.7505362,77.1129694,8.47,120.94,-2.87,-0.06
7760,28.7505362,77.1129694,8.47,120.94,-2.87,-0.06
7761,28.7505362,77.1129694,8.47,120.94,-2.87,-0.06
7762,28.7505362,77.1129694,8.47,120.94,-2.87,-0.06
7763,28.7505362,77.1129694,8.47,120.94,-2.87,-0.06
7764,28.7505362,77.1129694,8.47,120.94,-2.87,-0.06
7765,28.7505362,77.1129694,8.47,120.94,-2.87,-0.06
7766,28.7505356,77.1129702,8.48,120.83,-1.01,-0.08
7767,28.7505356,77.1129702,8.48,120.83,-1.01,-0.08
7768,28.7505356,77.1129702,8.48,120.83,-1.01,-0.08
7769,28.7505356,77.1129702,8.48,120.83,-1.01,-0.08
7770,28.7505356,77.1129702,8.48,120.83,-1.01,-0.08
7771,28.7505356,77.1129702,8.48,120.83,-1.01,-0.08
7772,28.7505356,77.1129702,8.48,120.83,-1.01,-0.08
7773,28.7505356,77.1129702,8.48,120.83,-1.01,-0.08
7774,28.7505351,77.1129709,8.49,120.86,6.51,0.71
7775,28.7505351,77.1129709,8.49,120.86,6.51,0.71
7776,28.7505351,77.1129709,8.49,120.86,6.51,0.71
7777,28.7505351,77.1129709,8.49,120.86,6.51,0.71
7778,28.7505351,77.1129709,8.49,120.86,6.51,0.71
7779,28.7505351,77.1129709,8.49,120.86,6.51,0.71
7780,28.7505351,77.1129709,8.49,120.86,6.51,0.71
7781,28.7505351,77.1129709,8.49,120.86,6.51,0.71
7782,28.7505347,77.1129711,8.5,120.73,5.92,0.35
7783,28.7505347,77.1129711,8.5,120.73,5.92,0.35
7784,28.7505347,77.1129711,8.5,120.73,5.92,0.35
7785,28.7505347,77.1129711,8.5,120.73,5.92,0.35
7786,28.7505347,77.1129711,8.5,120.73,5.92,0.35
7787,28.7505347,77.1129711,8.5,120.73,5.92,0.35
7788,28.7505347,77.1129711,8.5,120.73,5.92,0.35
7789,28.7505346,77.1129708,8.5,120.64,3.48,-0.37
7790,28.7505346,77.1129708,8.5,120.64,3.48,-0.37
7791,28.7505346,77.1129708,8.5,120.64,3.48,-0.37
7792,28.7505346,77.1129708,8.5,120.64,3.48,-0.37
7793,28.7505346,77.1129708,8.5,120.64,3.48,-0.37
7794,28.7505346,77.1129708,8.5,120.64,3.48,-0.37
7795,28.7505346,77.1129708,8.5,120.64,3.48,-0.37
7796,28.7505348,77.11297,8.5,120.79,1.29,-1.77
7797,28.7505348,77.11297,8.5,120.79,1.29,-1.77
7798,28.7505348,77.11297,8.5,120.79,1.29,-1.77
7799,28.7505348,77.11297,8.5,120.79,1.29,-1.77
7800,28.7505348,77.11297,8.5,120.79,1.29,-1.77
7801,28.7505348,77.11297,8.5,120.79,1.29,-1.77
7802,28.7505348,77.11297,8.5,120.79,1.29,-1.77
7803,28.7505348,77.11297,8.5,120.79,1.29,-1.77
7804,28.7505351,77.1129694,8.5,120.97,1.82,-5.52
7805,28.7505351,77.1129694,8.5,120.97,1.82,-5.52
7806,28.7505351,77.1129694,8.5,120.97,1.82,-5.52
7807,28.7505351,77.1129694,8.5,120.97,1.82,-5.52
7808,28.7505351,77.1129694,8.5,120.97,1.82,-5.52
7809,28.7505351,77.1129694,8.5,120.97,1.82,-5.52
7810,28.7505351,77.1129694,8.5,120.97,1.82,-5.52
7811,28.750536,77.1129689,8.49,121.23,2.66,-4.75
7812,28.750536,77.1129689,8.49,121.23,2.66,-4.75
7813,28.750536,77.1129689,8.49,121.23,2.66,-4.75
7814,28.750536,77.1129689,8.49,121.23,2.66,-4.75
7815,28.750536,77.1129689,8.49,121.23,2.66,-4.75
7816,28.750536,77.1129689,8.49,121.23,2.66,-4.75
7817,28.750536,77.1129689,8.49,121.23,2.66,-4.75
7818,28.750536,77.1129689,8.49,121.23,2.66,-4.75
7819,28.7505374,77.1129687,8.48,121.3,0.78,-2.17
7820,28.7505374,77.1129687,8.48,121.3,0.78,-2.17
7821,28.7505374,77.1129687,8.48,121.3,0.78,-2.17
7822,28.7505374,77.1129687,8.48,121.3,0.78,-2.17
7823,28.7505374,77.1129687,8.48,121.3,0.78,-2.17
7824,28.7505374,77.1129687,8.48,121.3,0.78,-2.17
7825,28.7505374,77.1129687,8.48,121.3,0.78,-2.17
7826,28.7505388,77.1129684,8.48,121.19,1.3,3.19
7827,28.7505388,77.1129684,8.48,121.19,1.3,3.19
7828,28.7505388,77.1129684,8.48,121.19,1.3,3.19
7829,28.7505388,77.1129684,8.48,121.19,1.3,3.19
7830,28.7505388,77.1129684,8.48,121.19,1.3,3.19
7831,28.7505388,77.1129684,8.48,121.19,1.3,3.19
7832,28.7505388,77.1129684,8.48,121.19,1.3,3.19
7833,28.7505388,77.1129684,8.48,121.19,1.3,3.19
7834,28.75054,77.112968,8.48,120.98,-0.38,4.16
7835,28.75054,77.112968,8.48,120.98,-0.38,4.16
7836,28.75054,77.112968,8.48,120.98,-0.38,4.16
7837,28.75054,77.112968,8.48,120.98,-0.38,4.16
7838,28.75054,77.112968,8.48,120.98,-0.38,4.16
7839,28.75054,77.112968,8.48,120.98,-0.38,4.16
7840,28.75054,77.112968,8.48,120.98,-0.38,4.16
7841,28.7505408,77.1129675,8.48,120.83,-2.22,2.8
7842,28.7505408,77.1129675,8.48,120.83,-2.22,2.8
7843,28.7505408,77.1129675,8.48,120.83,-2.22,2.8
7844,28.7505408,77.1129675,8.48,120.83,-2.22,2.8
7845,28.7505408,77.1129675,8.48,120.83,-2.22,2.8
7846,28.7505408,77.1129675,8.48,120.83,-2.22,2.8
7847,28.7505408,77.1129675,8.48,120.83,-2.22,2.8
7848,28.7505408,77.1129675,8.48,120.83,-2.22,2.8
7849,28.750541,77.1129671,8.49,120.96,-3.8,2.33
7850,28.750541,77.1129671,8.49,120.96,-3.8,2.33
7851,28.750541,77.1129671,8.49,120.96,-3.8,2.33
7852,28.750541,77.1129671,8.49,120.96,-3.8,2.33
7853,28.750541,77.1129671,8.49,120.96,-3.8,2.33
7854,28.750541,77.1129671,8.49,120.96,-3.8,2.33
7855,28.750541,77.1129671,8.49,120.96,-3.8,2.33
7856,28.7505408,77.112967,8.5,121.11,-2.95,0.72
7857,28.7505408,77.112967,8.5,121.11,-2.95,0.72
7858,28.7505408,77.112967,8.5,121.11,-2.95,0.72
7859,28.7505408,77.112967,8.5,121.11,-2.95,0.72
7860,28.7505408,77.112967,8.5,121.11,-2.95,0.72
7861,28.7505408,77.112967,8.5,121.11,-2.95,0.72
7862,28.7505408,77.112967,8.5,121.11,-2.95,0.72
7863,28.7505408,77.112967,8.5,121.11,-2.95,0.72
7864,28.7505403,77.1129672,8.5,121.06,-1.0,-1.24
7865,28.7505403,77.1129672,8.5,121.06,-1.0,-1.24
7866,28.7505403,77.1129672,8.5,121.06,-1.0,-1.24
7867,28.7505403,77.1129672,8.5,121.06,-1.0,-1.24
7868,28.7505403,77.1129672,8.5,121.06,-1.0,-1.24
7869,28.7505403,77.1129672,8.5,121.06,-1.0,-1.24
7870,28.7505403,77.1129672,8.5,121.06,-1.0,-1.24
7871,28.75054,77.1129676,8.48,121.13,-0.51,-1.13
7872,28.75054,77.1129676,8.48,121.13,-0.51,-1.13
7873,28.75054,77.1129676,8.48,121.13,-0.51,-1.13
7874,28.75054,77.1129676,8.48,121.13,-0.51,-1.13
7875,28.75054,77.1129676,8.48,121.13,-0.51,-1.13
7876,28.75054,77.1129676,8.48,121.13,-0.51,-1.13
7877,28.75054,77.1129676,8.48,121.13,-0.51,-1.13
7878,28.75054,77.1129676,8.48,121.13,-0.51,-1.13
7879,28.7505396,77.112968,8.47,121.26,-1.91,-0.35
7880,28.7505396,77.112968,8.47,121.26,-1.91,-0.35
7881,28.7505396,77.112968,8.47,121.26,-1.91,-0.35
7882,28.7505396,77.112968,8.47,121.26,-1.91,-0.35
7883,28.7505396,77.112968,8.47,121.26,-1.91,-0.35
7884,28.7505396,77.112968,8.47,121.26,-1.91,-0.35
7885,28.7505396,77.112968,8.47,121.26,-1.91,-0.35
7886,28.7505392,77.1129688,8.46,121.36,-3.64,0.03
7887,28.7505392,77.1129688,8.46,121.36,-3.64,0.03
7888,28.7505392,77.1129688,8.46,121.36,-3.64,0.03
7889,28.7505392,77.1129688,8.46,121.36,-3.64,0.03
7890,28.7505392,77.1129688,8.46,121.36,-3.64,0.03
7891,28.7505392,77.1129688,8.46,121.36,-3.64,0.03
7892,28.7505392,77.1129688,8.46,121.36,-3.64,0.03
7893,28.7505392,77.1129688,8.46,121.36,-3.64,0.03
7894,28.7505386,77.1129699,8.46,121.43,-5.35,0.28
7895,28.7505386,77.1129699,8.46,121.43,-5.35,0.28
7896,28.7505386,77.1129699,8.46,121.43,-5.35,0.28
7897,28.7505386,77.1129699,8.46,121.43,-5.35,0.28
7898,28.7505386,77.1129699,8.46,121.43,-5.35,0.28
7899,28.7505386,77.1129699,8.46,121.43,-5.35,0.28
7900,28.7505386,77.1129699,8.46,121.43,-5.35,0.28
7901,28.7505377,77.1129714,8.46,121.59,-5.54,0.28
7902,28.7505377,77.1129714,8.46,121.59,-5.54,0.28
7903,28.7505377,77.1129714,8.46,121.59,-5.54,0.28
7904,28.7505377,77.1129714,8.46,121.59,-5.54,0.28
7905,28.7505377,77.1129714,8.46,121.59,-5.54,0.28
7906,28.7505377,77.1129714,8.46,121.59,-5.54,0.28
7907,28.7505377,77.1129714,8.46,121.59,-5.54,0.28
7908,28.7505377,77.1129714,8.46,121.59,-5.54,0.28
7909,28.7505365,77.1129734,8.47,121.77,-5.08,0.23
7910,28.7505365,77.1129734,8.47,121.77,-5.08,0.23
7911,28.7505365,77.1129734,8.47,121.77,-5.08,0.23
7912,28.7505365,77.1129734,8.47,121.77,-5.08,0.23
7913,28.7505365,77.1129734,8.47,121.77,-5.08,0.23
7914,28.7505365,77.1129734,8.47,121.77,-5.08,0.23
7915,28.7505365,77.1129734,8.47,121.77,-5.08,0.23
7916,28.7505351,77.1129758,8.48,121.88,-4.83,0.44
7917,28.7505351,77.1129758,8.48,121.88,-4.83,0.44
7918,28.7505351,77.1129758,8.48,121.88,-4.83,0.44
7919,28.7505351,77.1129758,8.48,121.88,-4.83,0.44
7920,28.7505351,77.1129758,8.48,121.88,-4.83,0.44
7921,28.7505351,77.1129758,8.48,121.88,-4.83,0.44
7922,28.7505351,77.1129758,8.48,121.88,-4.83,0.44
7923,28.7505351,77.1129758,8.48,121.88,-4.83,0.44
7924,28.7505335,77.1129787,8.5,121.81,-4.42,-0.04
7925,28.7505335,77.1129787,8.5,121.81,-4.42,-0.04
7926,28.7505335,77.1129787,8.5,121.81,-4.42,-0.04
7927,28.7505335,77.1129787,8.5,121.81,-4.42,-0.04
7928,28.7505335,77.1129787,8.5,121.81,-4.42,-0.04
7929,28.7505335,77.1129787,8.5,121.81,-4.42,-0.04
7930,28.7505335,77.1129787,8.5,121.81,-4.42,-0.04
7931,28.7505316,77.1129817,8.52,121.53,-4.26,-0.21
7932,28.7505316,77.1129817,8.52,121.53,-4.26,-0.21
7933,28.7505316,77.1129817,8.52,121.53,-4.26,-0.21
7934,28.7505316,77.1129817,8.52,121.53,-4.26,-0.21
7935,28.7505316,77.1129817,8.52,121.53,-4.26,-0.21
7936,28.7505316,77.1129817,8.52,121.53,-4.26,-0.21
7937,28.7505316,77.1129817,8.52,121.53,-4.26,-0.21
7938,28.7505316,77.1129817,8.52,121.53,-4.26,-0.21
7939,28.7505295,77.1129851,8.53,121.21,-4.56,-0.56
7940,28.7505295,77.1129851,8.53,121.21,-4.56,-0.56
7941,28.7505295,77.1129851,8.53,121.21,-4.56,-0.56
7942,28.7505295,77.1129851,8.53,121.21,-4.56,-0.56
7943,28.7505295,77.1129851,8.53,121.21,-4.56,-0.56
7944,28.7505295,77.1129851,8.53,121.21,-4.56,-0.56
7945,28.7505295,77.1129851,8.53,121.21,-4.56,-0.56
7946,28.7505274,77.1129888,8.53,121.07,-4.94,-0.78
7947,28.7505274,77.1129888,8.53,121.07,-4.94,-0.78
7948,28.7505274,77.1129888,8.53,121.07,-4.94,-0.78
7949,28.7505274,77.1129888,8.53,121.07,-4.94,-0.78
7950,28.7505274,77.1129888,8.53,121.07,-4.94,-0.78
7951,28.7505274,77.1129888,8.53,121.07,-4.94,-0.78
7952,28.7505274,77.1129888,8.53,121.07,-4.94,-0.78
7953,28.7505274,77.1129888,8.53,121.07,-4.94,-0.78
7954,28.7505252,77.112993,8.52,120.87,-4.77,-0.23
7955,28.7505252,77.112993,8.52,120.87,-4.77,-0.23
7956,28.7505252,77.112993,8.52,120.87,-4.77,-0.23
7957,28.7505252,77.112993,8.52,120.87,-4.77,-0.23
7958,28.7505252,77.112993,8.52,120.87,-4.77,-0.23
7959,28.7505252,77.112993,8.52,120.87,-4.77,-0.23
7960,28.7505252,77.112993,8.52,120.87,-4.77,-0.23
7961,28.7505229,77.1129975,8.52,121.04,-4.14,-0.02
7962,28.7505229,77.1129975,8.52,121.04,-4.14,-0.02
7963,28.7505229,77.1129975,8.52,121.04,-4.14,-0.02
7964,28.7505229,77.1129975,8.52,121.04,-4.14,-0.02
7965,28.7505229,77.1129975,8.52,121.04,-4.14,-0.02
7966,28.7505229,77.1129975,8.52,121.04,-4.14,-0.02
7967,28.7505229,77.1129975,8.52,121.04,-4.14,-0.02
7968,28.7505229,77.1129975,8.52,121.04,-4.14,-0.02
7969,28.7505206,77.1130021,8.51,121.31,-1.88,0.05
7970,28.7505206,77.1130021,8.51,121.31,-1.88,0.05
7971,28.7505206,77.1130021,8.51,121.31,-1.88,0.05
7972,28.7505206,77.1130021,8.51,121.31,-1.88,0.05
7973,28.7505206,77.1130021,8.51,121.31,-1.88,0.05
7974,28.7505206,77.1130021,8.51,121.31,-1.88,0.05
7975,28.7505206,77.1130021,8.51,121.31,-1.88,0.05
7976,28.7505182,77.1130068,8.51,121.79,-1.53,0.28
7977,28.7505182,77.1130068,8.51,121.79,-1.53,0.28
7978,28.7505182,77.1130068,8.51,121.79,-1.53,0.28
7979,28.7505182,77.1130068,8.51,121.79,-1.53,0.28
7980,28.7505182,77.1130068,8.51,121.79,-1.53,0.28
7981,28.7505182,77.1130068,8.51,121.79,-1.53,0.28
7982,28.7505182,77.1130068,8.51,121.79,-1.53,0.28
7983,28.7505182,77.1130068,8.51,121.79,-1.53,0.28
7984,28.7505157,77.1130115,8.51,122.26,-2.06,0.52
7985,28.7505157,77.1130115,8.51,122.26,-2.06,0.52
7986,28.7505157,77.1130115,8.51,122.26,-2.06,0.52
7987,28.7505157,77.1130115,8.51,122.26,-2.06,0.52
7988,28.7505157,77.1130115,8.51,122.26,-2.06,0.52
7989,28.7505157,77.1130115,8.51,122.26,-2.06,0.52
